"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-18","0.00",",,S",,,"65","H,,S","78",",,G","51",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-19","0.00",",,S",,,"68","H,,S","81",",,G","50",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-20","0.00",",,S",,,"69","H,,S","83",",,G","53",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-21",,,,,,,"86",",,G","53",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-22","0.00",",,S",,,"65","H,,S","84",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-23","0.00",",,S",,,"62","H,,S","73",",,G","46",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-24","0.00",",,S",,,"65","H,,S","81",",,G","45",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-25","0.00",",,S",,,"70","H,,S","81",",,G","50",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-26","0.00",",,S",,,"69","H,,S","83",",,G","53",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-27","0.00",",,S",,,"71","H,,S","83",",,G","54",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-28","0.00",",,S",,,"71","H,,S","83",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-29",,,,,,,"85",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-30","0.00",",,S",,,"70","H,,S","85",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-03-31","0.00",",,S",,,"70","H,,S","85",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-01","0.00",",,S",,,"71","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-02","0.00",",,S",,,"73","H,,S","89",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-03","0.00",",,S",,,"74","H,,S","88",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-04","0.00",",,S",,,"74","H,,S","89",",,G","61",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-05","0.00",",,S",,,"73","H,,S","89",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-06","0.00",",,S",,,"73","H,,S","89",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-07","0.00",",,S",,,"74","H,,S","89",",,G","61",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-08","0.00",",,S",,,"72","H,,S","88",",,G","60",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-09","0.00",",,S",,,"70","H,,S","86",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-10","0.00",",,S",,,"67","H,,S","86",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-11","0.00",",,S",,,"63","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-12","0.00",",,S",,,"68","H,,S","84",",,G","52",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-13","0.00",",,S",,,"73","H,,S","87",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-14","0.00",",,S",,,"74","H,,S","89",",,G","60",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-15","0.00",",,S",,,"76","H,,S","90",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-16","0.00",",,S",,,"75","H,,S","89",",,G","64",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-17","0.00",",,S",,,"76","H,,S","90",",,G","63",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-18","0.00",",,S",,,"75","H,,S","89",",,G","64",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-19","0.00",",,S",,,"72","H,,S","88",",,G","63",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-20","0.00",",,S",,,"69","H,,S","85",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-21","0.00",",,S",,,"69","H,,S","84",",,G","54",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-22","0.00",",,S",,,"63","H,,S","80",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-23","0.03",",,S",,,"62","H,,S","76",",,G","54",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-24","0.00",",,S",,,"67","H,,S","71",",,G","51",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-25","0.00",",,S",,,"75","H,,S","79",",,G","55",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-26","0.00",",,S",,,"69","H,,S","81",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-27",,,,,,,"84",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-28","0.00",",,S",,,"67","H,,S","85",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-29","0.00",",,S",,,"70","H,,S","82",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-04-30","0.00",",,S",,,"69","H,,S","79",",,G","55",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-01",,,,,,,"81",",,G","54",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-02","0.00",",,S",,,"71","H,,S","83",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-03","0.00",",,S",,,"73","H,,S","84",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-04","0.00",",,S",,,"75","H,,S","87",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-05","0.00",",,S",,,"75","H,,S","87",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-06","0.00",",,S",,,"76","H,,S","89",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-07","0.00",",,S",,,"76","H,,S","90",",,G","61",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-08","0.00",",,S",,,"77","H,,S","91",",,G","63",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-09","0.00",",,S",,,"84","H,,S","92",",,G","64",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-10","0.00",",,S",,,"75","H,,S","93",",,G","64",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-11","0.00",",,S",,,"78","H,,S","92",",,G","65",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-12","0.00",",,S",,,"75","H,,S","91",",,G","64",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-13","0.00",",,S",,,"76","H,,S","89",",,G","63",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-14","0.00",",,S",,,"75","H,,S","90",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-15","0.00",",,S",,,"74","H,,S","90",",,G","61",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-16","0.00",",,S",,,"73","H,,S","90",",,G","60",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-17","0.00",",,S",,,"70","H,,S","88",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-18","0.00",",,S",,,"67","H,,S","86",",,G","54",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-19","0.00",",,S",,,"72","H,,S","87",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-20","0.00",",,S",,,"70","H,,S","88",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-21","0.00",",,S",,,"70","H,,S","87",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-22","0.00",",,S",,,"72","H,,S","86",",,G","54",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-23","0.00",",,S",,,"72","H,,S","83",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-24","0.00",",,S",,,"72","H,,S","87",",,G","60",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-25","0.00",",,S",,,"74","H,,S","89",",,G","61",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-26","0.00",",,S",,,"76","H,,S","90",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-27","0.00",",,S",,,"71","H,,S","87",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-28","0.00",",,S",,,"71","H,,S","86",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-29","0.28",",,S",,,"70","H,,S","86",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-30","0.00",",,S",,,"72","H,,S","85",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-05-31",,,,,,,"80",",,G","36",",O,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-01","0.00",",,S",,,"67","H,,S","85",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-02","0.00",",,S",,,"72","H,,S","83",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-03","0.12",",,S",,,"73","H,,S","87",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-04","0.22",",,S",,,"69","H,,S","87",",,G","63",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-05","0.00",",,S",,,"73","H,,S","83",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-06","0.02",",,S",,,"70","H,,S","87",",,G","63",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-07","0.19",",,S",,,"66","H,,S","80",",,G","61",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-08","0.00",",,S",,,"69","H,,S","81",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-09","0.00",",,S",,,"74","H,,S","85",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-10","0.00",",,S",,,"72","H,,S","84",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-11","0.01",",,S",,,"73","H,,S","82",",,G","60",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-12","0.01",",,S",,,"70","H,,S","83",",,G","60",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-13","0.00",",,S",,,"70","H,,S","88",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-14","0.01",",,S",,,"72","H,,S","86",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-15","0.00",",,S",,,"76","H,,S","87",",,G","60",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-16","0.00",",,S",,,"76","H,,S","90",",,G","61",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-17","0.00",",,S",,,"73","H,,S","87",",,G","67",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-18","0.00",",,S",,,"72","H,,S","85",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-19","0.05",",,S",,,"65","H,,S","86",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-20","0.00",",,S",,,"70","H,,S","84",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-21","0.16",",,S",,,"69","H,,S","85",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-22","0.00",",,S",,,"67","H,,S","82",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-23","0.00",",,S",,,"65","H,,S","78",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-24","0.00",",,S",,,"67","H,,S","83",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-25","0.00",",,S",,,"68","H,,S","81",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-26","0.02",",,S",,,"67","H,,S","78",",,G","60",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-27","0.00",",,S",,,"68","H,,S","81",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-28","0.07",",,S",,,"64","H,,S","77",",,G","62",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-29","0.72",",,S",,,"67","H,,S","82",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-06-30","0.39",",,S",,,"64","H,,S","82",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-01","0.29",",,S",,,"65","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-02","0.62",",,S",,,"64","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-03","0.31",",,S",,,"64","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-04","0.02",",,S",,,"66","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-05","0.00",",,S",,,"60","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-07","0.00",",,S",,,"68","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-08","0.00",",,S",,,"69","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-10","0.02",",,S",,,"64","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-11","0.04",",,S",,,"66","H,,S","71",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-12","0.00",",,S",,,"67","H,,S","78",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-13","0.76",",,S",,,"66","H,,S","81",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-14","0.22",",,S",,,"69","H,,S","84",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-15","0.00",",,S",,,"67","H,,S","82",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-16","0.37",",,S",,,"64","H,,S","79",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-17","0.04",",,S",,,"65","H,,S","74",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-18","0.06",",,S",,,"64","H,,S","76",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-19","0.00",",,S",,,"62","H,,S","78",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-20","0.01",",,S",,,"66","H,,S","81",",,G","55",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-21","0.04",",,S",,,"67","H,,S","80",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-22","0.00",",,S",,,"70","H,,S","78",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-23","0.16",",,S",,,"65","H,,S","78",",,G","55",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-24","0.00",",,S",,,"69","H,,S","74",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-25","0.09",",,S",,,"63","H,,S","77",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-27","0.13",",,S",,,"63","H,,S","76",",,G","54",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-28",,,,,,,"78",",,G","55",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-29","0.72",",,S",,,"62","H,,S","78",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-30",,,,,"70","H,,S","75",",,G","55",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-07-31","0.07",",,S",,,"63","H,,S","79",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-01",,,,,,,"76",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-02","1.06",",,S",,,"59","H,,S","76",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-04",,,,,"66","H,,S","77",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-05","1.88",",,S",,,"62","H,,S","79",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-06","0.28",",,S",,,"63","H,,S","75",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-07","0.00",",,S",,,"63","H,,S","79",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-08",,,,,"66","H,,S","73",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-09",,,,,,,"81",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-10",,,,,"61","H,,S","74",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-11","0.04",",,S",,,"65","H,,S","75",",,G","51",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-12","0.19",",,S",,,"63","H,,S","78",",,G","53",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-13","0.00",",,S",,,"65","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-14","0.21",",,S",,,"63","H,,S","81",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-15","0.00",",,S",,,"64","H,,S","80",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-16","1.55",",,S",,,"62","H,,S","74",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-17","0.00",",,S",,,"63","H,,S","76",",,G","53",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-18","0.19",",,S",,,"64","H,,S","78",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-19","0.00",",,S",,,"65","H,,S","77",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-20","0.00",",,S",,,"64","H,,S","74",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-21","0.01",",,S",,,"60","H,,S","69",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-22","0.00",",,S",,,"67","H,,S","74",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-23",,,,,"67","H,,S","76",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-24",,,,,,,"79",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-25","0.00","D,,S",,,"66","H,,S","80",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-26","0.04",",,S",,,"66","H,,S","80",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-27","0.00",",,S",,,"63","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-28","0.00",",,S",,,"66","H,,S","79",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-29","0.41",",,S",,,"61","H,,S","76",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-08-31","0.41",",,S",,,"65","H,,S","74",",,G","56",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-01","0.00",",,S",,,"63","H,,S","75",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-02","0.40","D,,S",,,"63","H,,S","72",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-03",,,,,"64","H,,S","76",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-04",,,,,"61","H,,S","74",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-05",,,,,"64","H,,S","72",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-06",,,,,"63","H,,S","74",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-07","0.43",",,S",,,"61","H,,S","74",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-08","0.00",",,S",,,"62","H,,S","71",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-09","0.00",",,S",,,"63","H,,S","71",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-10","0.02",",,S",,,"64","H,,S","74",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-11","0.00",",,S",,,"65","H,,S","74",",,G","60",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-12",,,,,"64","H,,S","78",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-13",,,,,"63","H,,S","78",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-14","0.00",",,S",,,"65","H,,S","76",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-15","0.18",",,S",,,"62","H,,S","75",",,G","60",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-16","0.00",",,S",,,"61","H,,S",,,,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-17","1.45",",,S",,,"60","H,,S","75",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-18","0.53",",,S",,,"63","H,,S","74",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-19","0.00",",,S",,,"63","H,,S","71",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-20","0.55","D,,S",,,"63","H,,S","72",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-21",,,,,"63","H,,S","78",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-22","0.20","D,,S",,,"65","H,,S","74",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-23",,,,,"63","H,,S","77",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-24",,,,,"61","H,,S","72",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-25","0.03","D,,S",,,"63","H,,S","71",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-27","1.47",",,S",,,"61","H,,S","77",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-28","0.41",",,S",,,"66","H,,S","74",",,G","59",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-29","0.76",",,S",,,"62","H,,S","75",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-09-30","2.06",",,S",,,"61","H,,S","74",",,G","58",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-10-01","0.04",",,S",,,"62","H,,S","69",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-10-02","0.00",",,S",,,"62","H,,S","76",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-10-03","0.45",",,S",,,"62","H,,S","72",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-10-04","0.00",",,S",,,"62","H,,S","73",",,G","57",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-10-05",,,,,"64","H,,S","73",",,G",,
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-10-06",,,,,"62","H,,S","76",",,G","54",",,G"
"MXM00076680","MEXICO CITY, MX","19.4","-99.183","2303.0","1998-10-07",,,,,"60","H,,S","76",",,G",,
